State,Case_#,Distracted
Delaware,100094,Unknown if Distracted
Delaware,100095,Unknown if Distracted
District of Columbia,110001,Not Reported
District of Columbia,110002,Not Reported
District of Columbia,110003,Not Reported
District of Columbia,110003,Not Distracted
District of Columbia,110003,Not Distracted
District of Columbia,110003,Not Distracted
District of Columbia,110003,Not Distracted
District of Columbia,110004,Not Reported
District of Columbia,110005,Not Reported
District of Columbia,110005,Not Reported
District of Columbia,110006,Not Reported
District of Columbia,110007,Not Reported
District of Columbia,110008,Not Reported
District of Columbia,110009,Not Reported
District of Columbia,110010,Not Reported
District of Columbia,110011,Not Reported
District of Columbia,110012,Unknown if Distracted
District of Columbia,110012,Not Distracted
District of Columbia,110013,Not Reported
District of Columbia,110013,Not Reported
District of Columbia,110014,Not Distracted
District of Columbia,110015,Not Distracted
District of Columbia,110016,Not Distracted
District of Columbia,110017,Not Distracted
District of Columbia,110017,Not Distracted
District of Columbia,110017,Not Distracted
District of Columbia,110018,Unknown if Distracted
District of Columbia,110018,Not Reported
District of Columbia,110019,Not Distracted
District of Columbia,110019,Not Reported
District of Columbia,110020,Not Reported
Florida,120001,Not Distracted
Florida,120002,Not Distracted
Florida,120003,Not Distracted
Florida,120003,Unknown if Distracted
Florida,120004,Unknown if Distracted
Florida,120005,Not Distracted
Florida,120006,Not Distracted
Florida,120006,Not Distracted
Florida,120007,Not Distracted
Florida,120007,Not Distracted
Florida,120007,Not Distracted
Florida,120008,Not Distracted
Florida,120008,Not Distracted
Florida,120009,Not Distracted
Florida,120010,Not Distracted
Florida,120011,Not Distracted
Florida,120012,Not Distracted
Florida,120012,No Driver Present/Unknown if Driver present
Florida,120013,Unknown if Distracted
Florida,120013,Not Distracted
Florida,120014,Unknown if Distracted
Florida,120014,Not Distracted
Florida,120015,Not Distracted
Florida,120016,"Inattention (Inattentive), Details Unknown"
Florida,120016,Not Distracted
Florida,120017,Not Distracted
Florida,120018,Not Distracted
Florida,120019,Unknown if Distracted
Florida,120019,Not Distracted
Florida,120020,Unknown if Distracted
Florida,120020,Not Distracted
Florida,120021,Unknown if Distracted
Florida,120022,Unknown if Distracted
Florida,120023,Not Distracted
Florida,120024,Not Distracted
Florida,120025,Not Distracted
Florida,120026,Not Distracted
Florida,120026,Not Distracted
Florida,120027,Unknown if Distracted
Florida,120028,Not Distracted
Florida,120029,Not Distracted
Florida,120030,Not Distracted
Florida,120030,Not Distracted
Florida,120031,Not Distracted
Florida,120032,Unknown if Distracted
Florida,120033,Not Distracted
Florida,120033,Not Distracted
Florida,120034,Unknown if Distracted
Florida,120035,Unknown if Distracted
Florida,120036,Unknown if Distracted
Florida,120037,Unknown if Distracted
Florida,120037,Unknown if Distracted
Florida,120038,Unknown if Distracted
Florida,120038,Unknown if Distracted
Florida,120039,Not Distracted
Florida,120040,Not Distracted
Florida,120042,Not Distracted
Florida,120043,Not Distracted
Florida,120043,Not Distracted
Florida,120044,Unknown if Distracted
Florida,120044,Not Distracted
Florida,120045,Not Distracted
Florida,120046,Not Distracted
Florida,120046,Not Distracted
Florida,120047,Not Distracted
Florida,120048,Unknown if Distracted
Florida,120048,Unknown if Distracted
Florida,120049,"Inattention (Inattentive), Details Unknown"
Florida,120049,Not Distracted
Florida,120050,Not Distracted
Florida,120051,Unknown if Distracted
Florida,120052,Unknown if Distracted
Florida,120053,Not Distracted
Florida,120054,Not Distracted
Florida,120054,Not Distracted
Florida,120055,Not Distracted
Florida,120055,Not Distracted
Florida,120056,Not Distracted
Florida,120057,Not Distracted
Florida,120058,Looked But Did Not See
Florida,120059,Not Distracted
Florida,120059,Not Distracted
Florida,120060,Not Distracted
Florida,120061,Not Distracted
Florida,120062,Unknown if Distracted
Florida,120062,Not Distracted
Florida,120063,Unknown if Distracted
Florida,120064,"Inattention (Inattentive), Details Unknown"
Florida,120065,Not Distracted
Florida,120065,Unknown if Distracted
Florida,120066,Not Distracted
Florida,120067,Not Distracted
Florida,120068,Unknown if Distracted
Florida,120068,Not Distracted
Florida,120069,"Distracted by Outside Person, Object or Event"
Florida,120070,Unknown if Distracted
Florida,120070,Not Distracted
Florida,120071,Not Distracted
Florida,120072,Unknown if Distracted
Florida,120073,Not Distracted
Florida,120074,Not Distracted
Florida,120075,Not Distracted
Florida,120076,"Inattention (Inattentive), Details Unknown"
Florida,120077,Not Distracted
Florida,120078,Not Distracted
Florida,120079,Not Distracted
Florida,120079,Not Distracted
Florida,120080,"Inattention (Inattentive), Details Unknown"
Florida,120080,Not Distracted
Florida,120080,Not Distracted
Florida,120081,Unknown if Distracted
Florida,120081,Not Distracted
Florida,120082,Not Distracted
Florida,120083,Not Distracted
Florida,120083,Not Distracted
Florida,120084,Unknown if Distracted
Florida,120084,Not Distracted
Florida,120085,Unknown if Distracted
Florida,120085,Unknown if Distracted
Florida,120086,Not Distracted
Florida,120086,Not Distracted
Florida,120087,Not Distracted
Florida,120088,Unknown if Distracted
Florida,120089,Unknown if Distracted
Florida,120090,Unknown if Distracted
Florida,120092,Not Distracted
Florida,120093,Unknown if Distracted
Florida,120094,Not Distracted
Florida,120095,Not Distracted
Florida,120096,Unknown if Distracted
Florida,120097,Unknown if Distracted
Florida,120098,Not Distracted
Florida,120099,Unknown if Distracted
Florida,120099,Not Distracted
Florida,120100,Not Distracted
Florida,120101,Not Distracted
Florida,120102,Not Distracted
Florida,120102,Not Distracted
Florida,120103,Not Distracted
Florida,120105,Unknown if Distracted
Florida,120105,Not Distracted
Florida,120105,Not Distracted
Florida,120105,Not Distracted
Florida,120106,Not Distracted
Florida,120107,Not Distracted
Florida,120108,Unknown if Distracted
Florida,120109,Not Distracted
Florida,120109,Not Distracted
Florida,120110,Unknown if Distracted
Florida,120111,Not Distracted
Florida,120111,Not Distracted
Florida,120112,Unknown if Distracted
Florida,120112,Not Distracted
Florida,120112,Not Distracted
Florida,120113,Not Distracted
Florida,120114,Not Distracted
Florida,120115,Unknown if Distracted
Florida,120116,Not Distracted
Florida,120116,Unknown if Distracted
Florida,120117,Not Distracted
Florida,120118,"Distracted by Outside Person, Object or Event"
Florida,120119,Not Distracted
Florida,120119,Not Distracted
Florida,120120,Unknown if Distracted
Florida,120121,Not Distracted
Florida,120121,Not Distracted
Florida,120122,Unknown if Distracted
Florida,120122,Not Distracted
Florida,120123,Not Distracted
Florida,120124,"Distracted by Outside Person, Object or Event"
Florida,120124,Not Distracted
Florida,120125,Not Distracted
Florida,120125,Not Distracted
Florida,120126,Not Distracted
Florida,120127,Not Distracted
Florida,120127,Not Distracted
Florida,120128,Not Distracted
Florida,120129,Unknown if Distracted
Florida,120130,"Inattention (Inattentive), Details Unknown"
Florida,120130,Not Distracted
Florida,120131,Unknown if Distracted
Florida,120132,Unknown if Distracted
Florida,120133,Looked But Did Not See
Florida,120133,Not Distracted
Florida,120134,Not Distracted
Florida,120135,"Inattention (Inattentive), Details Unknown"
Florida,120135,Not Distracted
Florida,120136,Unknown if Distracted
Florida,120137,Not Distracted
Florida,120138,Not Distracted
Florida,120138,Not Distracted
Florida,120138,Not Distracted
Florida,120139,"Inattention (Inattentive), Details Unknown"
Florida,120139,Not Distracted
Florida,120140,Not Distracted
Florida,120141,Unknown if Distracted
Florida,120141,Not Distracted
Florida,120142,Unknown if Distracted
Florida,120142,Not Distracted
Florida,120143,Unknown if Distracted
Florida,120144,Unknown if Distracted
Florida,120145,Not Distracted
Florida,120146,Not Distracted
Florida,120146,Not Distracted
Florida,120147,Not Distracted
Florida,120147,Not Distracted
Florida,120148,Not Distracted
Florida,120148,Not Distracted
Florida,120149,Not Distracted
Florida,120149,Unknown if Distracted
Florida,120150,"Inattention (Inattentive), Details Unknown"
Florida,120150,Not Distracted
Florida,120152,Not Distracted
Florida,120152,Not Distracted
Florida,120153,Unknown if Distracted
Florida,120154,Not Distracted
Florida,120155,Unknown if Distracted
Florida,120156,Not Distracted
Florida,120157,Not Distracted
Florida,120158,Not Distracted
Florida,120158,Not Distracted
Florida,120159,Not Distracted
Florida,120160,Not Distracted
Florida,120162,Unknown if Distracted
Florida,120163,Unknown if Distracted
Florida,120163,Not Distracted
Florida,120164,Not Distracted
Florida,120165,Not Distracted
Florida,120165,Not Distracted
Florida,120165,Not Distracted
Florida,120166,Not Distracted
Florida,120166,Not Distracted
Florida,120167,Not Distracted
Florida,120168,Not Distracted
Florida,120169,Not Distracted
Florida,120169,Not Distracted
Florida,120170,Not Distracted
Florida,120171,Not Distracted
Florida,120172,Not Distracted
Florida,120173,Unknown if Distracted
Florida,120174,Unknown if Distracted
Florida,120175,Not Distracted
Florida,120175,Not Distracted
Florida,120175,Not Distracted
Florida,120176,Unknown if Distracted
Florida,120176,Unknown if Distracted
Florida,120177,Not Distracted
Florida,120178,Other Cellular Phone Related
Florida,120179,Not Distracted
Florida,120179,Not Distracted
Florida,120180,Not Distracted
Florida,120180,Not Distracted
Florida,120181,Unknown if Distracted
Florida,120182,Unknown if Distracted
Florida,120183,Unknown if Distracted
Florida,120183,Not Distracted
Florida,120184,Unknown if Distracted
Florida,120185,Not Distracted
Florida,120186,Not Distracted
Florida,120187,Unknown if Distracted
Florida,120188,Not Distracted
Florida,120189,Unknown if Distracted
Florida,120189,Not Distracted
Florida,120190,Not Distracted
Florida,120190,Not Distracted
Florida,120191,Unknown if Distracted
Florida,120191,Not Distracted
Florida,120192,Unknown if Distracted
Florida,120192,Not Distracted
Florida,120192,Not Distracted
Florida,120193,Not Distracted
Florida,120193,Not Distracted
Florida,120194,Not Distracted
Florida,120195,Not Distracted
Florida,120195,Not Distracted
Florida,120196,Unknown if Distracted
Florida,120196,Not Distracted
Florida,120197,Unknown if Distracted
Florida,120198,Unknown if Distracted
Florida,120199,Not Distracted
Florida,120200,Unknown if Distracted
Florida,120200,Not Distracted
Florida,120200,Not Distracted
Florida,120200,Not Distracted
Florida,120201,"Inattention (Inattentive), Details Unknown"
Florida,120201,Unknown if Distracted
Florida,120202,Not Distracted
Florida,120202,Not Distracted
Florida,120202,Not Distracted
Florida,120203,Not Distracted
Florida,120204,Not Distracted
Florida,120204,Not Distracted
Florida,120205,Unknown if Distracted
Florida,120206,Not Distracted
Florida,120206,Not Distracted
Florida,120207,Not Distracted
Florida,120207,Not Distracted
Florida,120208,Not Distracted
Florida,120209,By Other Occupant(s)
Florida,120211,"Inattention (Inattentive), Details Unknown"
Florida,120211,Not Distracted
Florida,120212,While Talking or Listening to Cellular Phone
Florida,120213,Unknown if Distracted
Florida,120213,Not Distracted
Florida,120214,Not Distracted
Florida,120215,Not Distracted
Florida,120216,Not Distracted
Florida,120217,Not Distracted
Florida,120218,"Inattention (Inattentive), Details Unknown"
Florida,120218,Not Distracted
Florida,120219,Unknown if Distracted
Florida,120221,Not Distracted
Florida,120222,Unknown if Distracted
Florida,120222,Not Distracted
Florida,120222,Not Distracted
Florida,120223,Not Distracted
Florida,120223,Not Distracted
Florida,120224,Not Distracted
Florida,120226,Unknown if Distracted
Florida,120226,Not Distracted
Florida,120226,Not Distracted
Florida,120228,Unknown if Distracted
Florida,120229,Not Distracted
Florida,120229,Not Distracted
Florida,120230,Not Distracted
Florida,120230,Not Distracted
Florida,120231,"Inattention (Inattentive), Details Unknown"
Florida,120231,Not Distracted
Florida,120232,Not Distracted
Florida,120232,Not Distracted
Florida,120233,While Using or Reaching for Device/Object Brought into Vehicle
Florida,120233,Not Distracted
Florida,120234,Not Distracted
Florida,120234,Not Distracted
Florida,120235,Unknown if Distracted
Florida,120235,Not Distracted
Florida,120235,Not Distracted
Florida,120235,Not Distracted
Florida,120235,Not Distracted
Florida,120236,Unknown if Distracted
Florida,120236,Not Distracted
Florida,120237,Not Distracted
Florida,120238,Not Distracted
Florida,120239,Not Distracted
Florida,120240,Unknown if Distracted
Florida,120241,Unknown if Distracted
Florida,120242,Not Distracted
Florida,120243,Unknown if Distracted
Florida,120243,Not Distracted
Florida,120244,Unknown if Distracted
Florida,120244,Not Distracted
Florida,120244,Not Distracted
Florida,120245,Not Distracted
Florida,120246,Unknown if Distracted
Florida,120246,Not Distracted
Florida,120247,Not Distracted
Florida,120248,Not Distracted
Florida,120248,Unknown if Distracted
Florida,120248,Not Distracted
Florida,120248,Not Distracted
Florida,120249,Not Distracted
Florida,120250,Unknown if Distracted
Florida,120251,Careless/Inattentive
Florida,120252,Not Distracted
Florida,120252,Not Distracted
Florida,120253,Not Distracted
Florida,120253,Unknown if Distracted
Florida,120254,Unknown if Distracted
Florida,120254,Not Distracted
Florida,120255,Unknown if Distracted
Florida,120256,Not Distracted
Florida,120257,Not Distracted
Florida,120258,Not Distracted
Florida,120259,Not Distracted
Florida,120260,Unknown if Distracted
Florida,120260,Not Distracted
Florida,120261,Not Distracted
Florida,120261,Not Distracted
Florida,120262,Not Distracted
Florida,120263,Not Distracted
Florida,120264,Not Distracted
Florida,120265,"Inattention (Inattentive), Details Unknown"
Florida,120265,"Inattention (Inattentive), Details Unknown"
Florida,120266,Not Distracted
Florida,120267,Not Distracted
Florida,120268,Not Distracted
Florida,120269,Not Distracted
Florida,120269,Not Distracted
Florida,120270,Unknown if Distracted
Florida,120271,Not Distracted
Florida,120272,Not Distracted
Florida,120273,Unknown if Distracted
Florida,120273,Not Distracted
Florida,120274,Unknown if Distracted
Florida,120274,Not Distracted
Florida,120274,Not Distracted
Florida,120275,Not Distracted
Florida,120275,Unknown if Distracted
Florida,120276,Unknown if Distracted
Florida,120276,Not Distracted
Florida,120277,Unknown if Distracted
Florida,120277,Not Distracted
Florida,120279,Unknown if Distracted
Florida,120280,Not Distracted
Florida,120280,Not Distracted
Florida,120280,Not Distracted
Florida,120281,Unknown if Distracted
Florida,120282,Not Distracted
Florida,120282,Not Distracted
Florida,120283,Not Distracted
Florida,120284,Unknown if Distracted
Florida,120285,Unknown if Distracted
Florida,120285,Not Distracted
Florida,120286,Not Distracted
Florida,120286,Not Distracted
Florida,120287,Unknown if Distracted
Florida,120287,Not Distracted
Florida,120289,Not Distracted
Florida,120290,Not Distracted
Florida,120290,Not Distracted
Florida,120291,Not Distracted
Florida,120291,Not Distracted
Florida,120291,Not Distracted
Florida,120292,Unknown if Distracted
Florida,120293,Unknown if Distracted
Florida,120293,Not Distracted
Florida,120294,Not Distracted
Florida,120294,Not Distracted
Florida,120294,Not Distracted
Florida,120295,Not Distracted
Florida,120296,Not Distracted
Florida,120296,Not Distracted
Florida,120297,Unknown if Distracted
Florida,120297,Unknown if Distracted
Florida,120298,Not Distracted
Florida,120299,Unknown if Distracted
Florida,120299,Not Distracted
Florida,120300,Not Distracted
Florida,120300,Not Distracted
Florida,120301,Not Distracted
Florida,120302,Not Distracted
Florida,120303,Looked But Did Not See
Florida,120304,"Inattention (Inattentive), Details Unknown"
Florida,120304,Not Distracted
Florida,120305,Not Reported
Florida,120306,Unknown if Distracted
Florida,120307,Unknown if Distracted
Florida,120308,Unknown if Distracted
Florida,120309,Not Distracted
Florida,120309,Not Distracted
Florida,120310,Unknown if Distracted
Florida,120311,Not Distracted
Florida,120312,While Using Other Component/Controls Integral to Vehicle
Florida,120313,Not Distracted
Florida,120314,Not Distracted
Florida,120315,Not Distracted
Florida,120316,Unknown if Distracted
Florida,120316,Not Distracted
Florida,120317,Not Distracted
Florida,120318,Not Distracted
Florida,120318,Not Distracted
Florida,120319,Not Distracted
Florida,120319,Not Distracted
Florida,120320,Not Distracted
Florida,120321,Not Distracted
Florida,120322,Not Distracted
Florida,120322,Not Distracted
Florida,120323,"Inattention (Inattentive), Details Unknown"
Florida,120323,Not Distracted
Florida,120324,Other Cellular Phone Related
Florida,120325,Not Distracted
Florida,120325,Unknown if Distracted
Florida,120325,Unknown if Distracted
Florida,120326,Not Distracted
Florida,120327,"Distracted by Outside Person, Object or Event"
Florida,120328,Unknown if Distracted
Florida,120328,Not Distracted
Florida,120329,Not Distracted
Florida,120329,Not Distracted
Florida,120330,Not Distracted
Florida,120331,Not Distracted
Florida,120332,Unknown if Distracted
Florida,120332,Not Distracted
Florida,120333,Unknown if Distracted
Florida,120333,Not Distracted
Florida,120334,Unknown if Distracted
Florida,120334,Not Distracted
Florida,120335,Not Distracted
Florida,120336,Not Distracted
Florida,120336,Unknown if Distracted
Florida,120337,Unknown if Distracted
Florida,120337,Not Distracted
Florida,120338,"Inattention (Inattentive), Details Unknown"
Florida,120338,Not Distracted
Florida,120339,"Inattention (Inattentive), Details Unknown"
Florida,120339,Not Distracted
Florida,120339,Not Distracted
Florida,120339,Not Distracted
Florida,120340,Not Distracted
Florida,120341,Unknown if Distracted
Florida,120341,Not Distracted
Florida,120342,Unknown if Distracted
Florida,120343,Not Distracted
Florida,120344,Not Distracted
Florida,120345,Not Distracted
Florida,120345,Not Distracted
Florida,120345,Not Distracted
Florida,120346,Not Distracted
Florida,120347,Not Distracted
Florida,120347,Not Distracted
Florida,120347,Not Distracted
Florida,120347,Not Distracted
Florida,120348,Not Distracted
Florida,120349,"Inattention (Inattentive), Details Unknown"
Florida,120349,Not Distracted
Florida,120350,"Distracted by Outside Person, Object or Event"
Florida,120351,Unknown if Distracted
Florida,120352,Unknown if Distracted
Florida,120352,Not Distracted
Florida,120353,Unknown if Distracted
Florida,120353,Not Distracted
Florida,120354,Not Distracted
Florida,120354,Not Distracted
Florida,120355,Not Distracted
Florida,120356,Unknown if Distracted
Florida,120357,Not Distracted
Florida,120358,Not Distracted
Florida,120359,Not Distracted
Florida,120360,Unknown if Distracted
Florida,120361,Not Distracted
Florida,120362,Not Distracted
Florida,120363,Unknown if Distracted
Florida,120364,Not Distracted
Florida,120365,Not Distracted
Florida,120365,Not Distracted
Florida,120366,Not Distracted
Florida,120367,Not Distracted
Florida,120368,Unknown if Distracted
Florida,120368,Not Distracted
Florida,120369,Unknown if Distracted
Florida,120370,Not Distracted
Florida,120371,No Driver Present/Unknown if Driver present
Florida,120371,Not Distracted
Florida,120371,Not Distracted
Florida,120371,Not Distracted
Florida,120371,Not Distracted
Florida,120372,Not Distracted
Florida,120373,Not Distracted
Florida,120374,Unknown if Distracted
Florida,120374,Unknown if Distracted
Florida,120375,Unknown if Distracted
Florida,120376,Unknown if Distracted
Florida,120376,Not Distracted
Florida,120376,Not Distracted
Florida,120376,Not Distracted
Florida,120377,Looked But Did Not See
Florida,120379,Unknown if Distracted
Florida,120379,Not Distracted
Florida,120379,Not Distracted
Florida,120380,"Distracted by Outside Person, Object or Event"
Florida,120380,Not Distracted
Florida,120381,Not Distracted
Florida,120381,Not Distracted
Florida,120382,Unknown if Distracted
Florida,120382,Not Distracted
Florida,120383,Unknown if Distracted
Florida,120383,Not Distracted
Florida,120384,Not Distracted
Florida,120384,Not Distracted
Florida,120385,Not Distracted
Florida,120386,Not Distracted
Florida,120387,Unknown if Distracted
Florida,120387,Not Distracted
Florida,120388,Not Distracted
Florida,120389,Unknown if Distracted
Florida,120390,Unknown if Distracted
Florida,120391,Unknown if Distracted
Florida,120391,Not Distracted
Florida,120391,Not Distracted
Florida,120392,Not Distracted
Florida,120393,Unknown if Distracted
Florida,120394,Unknown if Distracted
Florida,120394,Not Distracted
Florida,120395,Unknown if Distracted
Florida,120396,Not Distracted
Florida,120396,Not Distracted
Florida,120397,Unknown if Distracted
Florida,120397,Not Distracted
Florida,120398,Not Distracted
Florida,120399,Not Distracted
Florida,120399,Not Distracted
Florida,120400,Unknown if Distracted
Florida,120402,Unknown if Distracted
Florida,120402,Not Distracted
Florida,120403,Unknown if Distracted
Florida,120404,Unknown if Distracted
Florida,120404,Not Distracted
Florida,120405,Not Distracted
Florida,120405,Not Distracted
Florida,120406,Not Distracted
Florida,120407,Not Distracted
Florida,120408,Not Distracted
Florida,120408,Unknown if Distracted
Florida,120409,Not Distracted
Florida,120410,Not Distracted
Florida,120410,Not Distracted
Florida,120411,Unknown if Distracted
Florida,120412,Unknown if Distracted
Florida,120412,Not Distracted
Florida,120413,Unknown if Distracted
Florida,120413,Not Distracted
Florida,120413,Not Distracted
Florida,120413,Not Distracted
Florida,120414,Not Distracted
Florida,120414,Not Distracted
Florida,120415,Not Distracted
Florida,120416,Not Distracted
Florida,120416,Not Distracted
Florida,120417,Not Distracted
Florida,120417,Not Distracted
Florida,120418,"Distracted by Outside Person, Object or Event"
Florida,120419,Not Distracted
Florida,120419,Not Distracted
Florida,120420,Not Distracted
Florida,120420,Not Distracted
Florida,120420,Not Distracted
Florida,120421,Unknown if Distracted
Florida,120422,Unknown if Distracted
Florida,120422,Unknown if Distracted
Florida,120423,"Inattention (Inattentive), Details Unknown"
Florida,120423,Not Distracted
Florida,120423,Not Distracted
Florida,120424,Not Distracted
Florida,120426,Unknown if Distracted
Florida,120427,Not Distracted
Florida,120428,Not Distracted
Florida,120429,Not Distracted
Florida,120429,Not Distracted
Florida,120430,Unknown if Distracted
Florida,120430,Not Distracted
Florida,120431,Unknown if Distracted
Florida,120432,Unknown if Distracted
Florida,120433,Unknown if Distracted
Florida,120434,Not Distracted
Florida,120434,Not Distracted
Florida,120436,Not Distracted
Florida,120437,Unknown if Distracted
Florida,120438,Not Distracted
Florida,120439,Unknown if Distracted
Florida,120440,Unknown if Distracted
Florida,120440,Not Distracted
Florida,120441,Unknown if Distracted
Florida,120442,Unknown if Distracted
Florida,120443,Not Distracted
Florida,120443,Unknown if Distracted
Florida,120444,Unknown if Distracted
Florida,120445,Unknown if Distracted
Florida,120445,Not Distracted
Florida,120446,Not Distracted
Florida,120446,Not Distracted
Florida,120447,Not Distracted
Florida,120447,Not Distracted
Florida,120448,"Inattention (Inattentive), Details Unknown"
Florida,120448,Not Distracted
Florida,120448,Not Distracted
Florida,120449,Unknown if Distracted
Florida,120450,Not Distracted
Florida,120450,Not Distracted
Florida,120451,Not Distracted
Florida,120452,Unknown if Distracted
Florida,120453,Unknown if Distracted
Florida,120453,Not Distracted
Florida,120454,Unknown if Distracted
Florida,120454,Not Distracted
Florida,120455,Unknown if Distracted
Florida,120455,Not Distracted
Florida,120456,Unknown if Distracted
Florida,120456,Not Distracted
Florida,120456,While Talking or Listening to Cellular Phone
Florida,120457,Unknown if Distracted
Florida,120458,Not Distracted
Florida,120459,Not Distracted
Florida,120459,Not Distracted
Florida,120460,"Inattention (Inattentive), Details Unknown"
Florida,120460,Not Distracted
Florida,120461,Unknown if Distracted
Florida,120461,Not Distracted
Florida,120462,"Inattention (Inattentive), Details Unknown"
Florida,120462,Not Distracted
Florida,120462,Not Distracted
Florida,120463,Unknown if Distracted
Florida,120464,Not Distracted
Florida,120465,While Manipulating Cellular Phone
Florida,120466,Unknown if Distracted
Florida,120467,Not Distracted
Florida,120468,Not Distracted
Florida,120469,Unknown if Distracted
Florida,120469,Unknown if Distracted
Florida,120469,Unknown if Distracted
Florida,120470,Unknown if Distracted
Florida,120471,"Distracted by Outside Person, Object or Event"
Florida,120472,Unknown if Distracted
Florida,120473,Not Distracted
Florida,120473,Not Distracted
Florida,120474,Unknown if Distracted
Florida,120474,Not Distracted
Florida,120474,Not Distracted
Florida,120475,Not Distracted
Florida,120476,Unknown if Distracted
Florida,120477,Not Distracted
Florida,120478,While Talking or Listening to Cellular Phone
Florida,120479,"Distracted by Outside Person, Object or Event"
Florida,120480,Not Distracted
Florida,120481,Unknown if Distracted
Florida,120482,Not Distracted
Florida,120482,Not Distracted
Florida,120482,Not Distracted
Florida,120483,Not Distracted
Florida,120484,Not Distracted
Florida,120485,Unknown if Distracted
Florida,120485,Not Distracted
Florida,120486,Not Distracted
Florida,120486,Not Distracted
Florida,120487,Unknown if Distracted
Florida,120488,Not Distracted
Florida,120489,Not Distracted
Florida,120490,Unknown if Distracted
Florida,120491,Unknown if Distracted
Florida,120492,Not Distracted
Florida,120492,Not Distracted
Florida,120493,Unknown if Distracted
Florida,120494,"Inattention (Inattentive), Details Unknown"
Florida,120494,Not Distracted
Florida,120495,Not Distracted
Florida,120496,"Distracted by Outside Person, Object or Event"
Florida,120496,Not Distracted
Florida,120496,Not Distracted
Florida,120496,Not Distracted
Florida,120496,Not Distracted
Florida,120496,Not Distracted
Florida,120496,Not Distracted
Florida,120497,Not Distracted
Florida,120498,Not Distracted
Florida,120498,Not Distracted
Florida,120499,Unknown if Distracted
Florida,120499,Not Distracted
Florida,120500,Not Distracted
Florida,120500,Not Distracted
Florida,120501,Unknown if Distracted
Florida,120501,Not Distracted
Florida,120502,Not Distracted
Florida,120502,Not Distracted
Florida,120503,Not Distracted
Florida,120504,Not Distracted
Florida,120504,Not Distracted
Florida,120505,Unknown if Distracted
Florida,120505,Not Distracted
Florida,120505,Unknown if Distracted
Florida,120506,Not Distracted
Florida,120507,Not Distracted
Florida,120508,Not Distracted
Florida,120509,Not Distracted
Florida,120509,Not Distracted
Florida,120509,Not Distracted
Florida,120510,Not Distracted
Florida,120510,Not Distracted
Florida,120511,Not Distracted
Florida,120512,Not Distracted
Florida,120512,Not Distracted
Florida,120513,"Inattention (Inattentive), Details Unknown"
Florida,120513,Unknown if Distracted
Florida,120514,Unknown if Distracted
Florida,120515,Unknown if Distracted
Florida,120516,Not Distracted
Florida,120517,Not Distracted
Florida,120517,Not Distracted
Florida,120517,Not Distracted
Florida,120517,Not Distracted
Florida,120519,Not Distracted
Florida,120519,Not Distracted
Florida,120520,Not Distracted
Florida,120521,Not Distracted
Florida,120522,Unknown if Distracted
Florida,120523,Unknown if Distracted
Florida,120523,Not Distracted
Florida,120523,Not Distracted
Florida,120524,Not Distracted
Florida,120525,Unknown if Distracted
Florida,120525,Not Distracted
Florida,120526,Unknown if Distracted
Florida,120526,Not Distracted
Florida,120527,Unknown if Distracted
Florida,120528,Not Distracted
Florida,120529,Not Distracted
Florida,120529,Not Distracted
Florida,120530,Not Distracted
Florida,120531,Not Distracted
Florida,120532,Not Distracted
Florida,120532,Not Distracted
Florida,120533,Not Distracted
Florida,120534,Unknown if Distracted
Florida,120534,Unknown if Distracted
Florida,120535,Not Distracted
Florida,120535,Not Distracted
Florida,120536,Not Distracted
Florida,120537,Not Distracted
Florida,120538,Unknown if Distracted
Florida,120538,Unknown if Distracted
Florida,120539,Not Distracted
Florida,120539,Not Distracted
Florida,120540,Not Distracted
Florida,120541,Not Distracted
Florida,120542,Unknown if Distracted
Florida,120544,Not Distracted
Florida,120544,Not Distracted
Florida,120545,Unknown if Distracted
Florida,120546,Not Distracted
Florida,120547,Not Distracted
Florida,120548,Unknown if Distracted
Florida,120549,Not Distracted
Florida,120550,Unknown if Distracted
Florida,120551,Unknown if Distracted
Florida,120552,Not Distracted
Florida,120553,Not Distracted
Florida,120553,Not Distracted
Florida,120553,Not Distracted
Florida,120554,"Inattention (Inattentive), Details Unknown"
Florida,120555,Unknown if Distracted
Florida,120556,Not Distracted
Florida,120556,Not Distracted
Florida,120557,Unknown if Distracted
Florida,120557,Unknown if Distracted
Florida,120558,Not Distracted
Florida,120559,Not Distracted
Florida,120560,Not Distracted
Florida,120560,Not Distracted
Florida,120560,Not Distracted
Florida,120561,Unknown if Distracted
Florida,120562,Unknown if Distracted
Florida,120563,Not Distracted
Florida,120563,Not Distracted
Florida,120564,Not Distracted
Florida,120564,Not Distracted
Florida,120565,Unknown if Distracted
Florida,120565,Unknown if Distracted
Florida,120566,Unknown if Distracted
Florida,120566,Not Distracted
Florida,120567,Not Distracted
Florida,120568,Unknown if Distracted
Florida,120568,Not Distracted
Florida,120570,Unknown if Distracted
Florida,120570,Not Distracted
Florida,120571,Unknown if Distracted
Florida,120572,Unknown if Distracted
Florida,120573,Not Distracted
Florida,120573,Not Distracted
Florida,120574,Not Distracted
Florida,120574,Not Distracted
Florida,120575,Not Distracted
Florida,120575,Not Distracted
Florida,120576,Not Distracted
Florida,120576,Not Distracted
Florida,120577,"Inattention (Inattentive), Details Unknown"
Florida,120577,No Driver Present/Unknown if Driver present
Florida,120578,Not Distracted
Florida,120578,Unknown if Distracted
